"year","SSB","SSB_sd","Recruit","Recruit_sd","SPR","SPR_sd","F","F_sd","Depletion","Depletion_sd","lifehistory","iteration","Rest","SigmaR","Fscen","Lyears","Nsamp","Rich","SSBmsy","MSY","Fmsy","max_grad","LN_R0","Selex_peak","Selex_shape","SSB0"
8,44848.1,NA,21993.4,NA,0.9709708,NA,0.00306327,NA,0.986772,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
9,44748.5,NA,21988.1,NA,0.9687922,NA,0.0032982,NA,0.984581,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
10,44647.3,NA,21982.7,NA,0.9666214,NA,0.00353301,NA,0.982354,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
11,44544.8,NA,21977.2,NA,0.964458,NA,0.00376773,NA,0.980099,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
12,44441.3,NA,21971.6,NA,0.9623022,NA,0.00400234,NA,0.977821,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
13,44336.8,NA,21966,NA,0.9601538,NA,0.00423685,NA,0.975523,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
14,44231.7,NA,21960.3,NA,0.958013,NA,0.00447125,NA,0.97321,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
15,44126,NA,21954.5,NA,0.9558795,NA,0.00470555,NA,0.970884,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
16,44019.8,NA,21948.7,NA,0.9537533,NA,0.00493975,NA,0.968548,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
17,43913.3,NA,21942.8,NA,0.9516346,NA,0.00517384,NA,0.966204,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
18,43806.5,NA,21936.9,NA,0.9495231,NA,0.00540783,NA,0.963855,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
19,43699.6,NA,21930.9,NA,0.9474189,NA,0.0056417,NA,0.961501,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
20,43592.5,NA,21925,NA,0.945322,NA,0.00587548,NA,0.959146,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
21,43485.4,NA,21919,NA,0.9432321,NA,0.00610916,NA,0.956789,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
22,43378.3,NA,21912.9,NA,0.9411495,NA,0.00634273,NA,0.954432,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
23,43271.2,NA,21906.9,NA,0.939074,NA,0.00657619,NA,0.952076,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
24,43164.2,NA,21900.8,NA,0.9370057,NA,0.00680955,NA,0.949721,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
25,43057.3,NA,21894.7,NA,0.9349445,NA,0.00704279,NA,0.94737,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
26,42950.6,NA,21888.6,NA,0.9349445,NA,0.00704208,NA,0.945022,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
27,42854.7,NA,21883.1,NA,0.85731,NA,0.0164315,NA,0.942913,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
28,42340.8,NA,21853.1,NA,0.789242,NA,0.0257163,NA,0.931606,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
29,41443,NA,21799.3,NA,0.729207,NA,0.0348835,NA,0.91185,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
30,40211.3,NA,21721.9,NA,0.675969,NA,0.0439219,NA,0.884751,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
31,38707.4,NA,21621.5,NA,0.628525,NA,0.0528231,NA,0.851662,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
32,36997.5,NA,21498.8,NA,0.586053,NA,0.0615815,NA,0.814038,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
33,35146.5,NA,21354.4,NA,0.547871,NA,0.0701927,NA,0.773313,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
34,33214.2,NA,21188.8,NA,0.513413,NA,0.0786536,NA,0.730796,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
35,31252.1,NA,21002.8,NA,0.482205,NA,0.0869623,NA,0.687625,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
36,29302.9,NA,20797.2,NA,0.453845,NA,0.0951178,NA,0.644738,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
37,27400.1,NA,20573,NA,0.427992,NA,0.10312,NA,0.602872,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
38,25568.5,NA,20331.3,NA,0.404356,NA,0.110969,NA,0.562571,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
39,23825,NA,20073,NA,0.382688,NA,0.118667,NA,0.524211,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
40,22180.4,NA,19799.6,NA,0.362772,NA,0.126216,NA,0.488024,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
41,20639.6,NA,19512.1,NA,0.344424,NA,0.13362,NA,0.454123,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
42,19203.7,NA,19211.8,NA,0.327479,NA,0.14088,NA,0.422531,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
43,17870.8,NA,18900,NA,0.311798,NA,0.148002,NA,0.393203,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
44,16636.7,NA,18577.8,NA,0.297255,NA,0.154989,NA,0.36605,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
45,15496,NA,18246.2,NA,0.283743,NA,0.161845,NA,0.340952,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
46,14442.5,NA,17906.2,NA,0.271165,NA,0.168574,NA,0.317772,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
47,13469.7,NA,17558.6,NA,0.259435,NA,0.175179,NA,0.296367,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
48,12571.1,NA,17204.1,NA,0.248479,NA,0.181665,NA,0.276596,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
49,11740.5,NA,16843.6,NA,0.238229,NA,0.188036,NA,0.258322,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
50,10972.1,NA,16477.6,NA,0.228624,NA,0.194295,NA,0.241415,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
51,10260.4,NA,16106.6,NA,0.219611,NA,0.200446,NA,0.225755,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
52,9600.41,NA,15731.3,NA,0.211143,NA,0.206492,NA,0.211233,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
53,8987.55,NA,15352,NA,0.203174,NA,0.212438,NA,0.197749,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
54,8417.72,NA,14969.3,NA,0.195667,NA,0.218287,NA,0.185211,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
55,7887.18,NA,14583.7,NA,0.188585,NA,0.224041,NA,0.173538,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
56,7392.58,NA,14195.4,NA,0.188585,NA,0.223136,NA,0.162656,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
57,6992.75,NA,13859,NA,0.188585,NA,0.222456,NA,0.153858,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
58,6666.64,NA,13568.2,NA,0.188585,NA,0.221965,NA,0.146683,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
59,6395.88,NA,13314.6,NA,0.188585,NA,0.221587,NA,0.140726,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
60,6165.58,NA,13089.5,NA,0.188585,NA,0.221251,NA,0.135658,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
61,5965.29,NA,12886.4,NA,0.188585,NA,0.220927,NA,0.131252,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
62,5788.75,NA,12701.4,NA,0.196367,NA,0.21342,NA,0.127367,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
63,5686.69,NA,12591.8,NA,0.204664,NA,0.206111,NA,0.125122,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
64,5646.8,NA,12548.4,NA,0.213524,NA,0.198938,NA,0.124244,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
65,5658.36,NA,12561,NA,0.222999,NA,0.191803,NA,0.124498,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
66,5712.71,NA,12620,NA,0.233149,NA,0.184629,NA,0.125694,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
67,5804.44,NA,12718.1,NA,0.244039,NA,0.177389,NA,0.127712,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
68,5931.48,NA,12851.5,NA,0.255746,NA,0.170082,NA,0.130508,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
69,6093.92,NA,13017.7,NA,0.268354,NA,0.162714,NA,0.134082,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
70,6292.9,NA,13215,NA,0.281959,NA,0.155285,NA,0.13846,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
71,6529.94,NA,13441.6,NA,0.296672,NA,0.147788,NA,0.143675,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
72,6806.84,NA,13695.1,NA,0.312616,NA,0.140213,NA,0.149768,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
73,7125.72,NA,13973.3,NA,0.329936,NA,0.132551,NA,0.156784,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
74,7489.15,NA,14273.5,NA,0.348798,NA,0.124791,NA,0.16478,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
75,7900.24,NA,14593.5,NA,0.369392,NA,0.116926,NA,0.173825,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
76,8362.7,NA,14930.7,NA,0.391939,NA,0.108947,NA,0.184001,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
77,8880.84,NA,15282.7,NA,0.416702,NA,0.100846,NA,0.195401,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
78,9459.6,NA,15646.9,NA,0.44398,NA,0.0926144,NA,0.208135,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
79,10104.6,NA,16020.9,NA,0.474135,NA,0.0842448,NA,0.222327,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
80,10822.3,NA,16402.2,NA,0.50759,NA,0.0757293,NA,0.238117,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
81,11619.7,NA,16788.2,NA,0.507592,NA,0.0760777,NA,0.255664,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
82,12377.6,NA,17123.1,NA,0.507592,NA,0.0763645,NA,0.272339,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
83,13089.7,NA,17412.9,NA,0.507593,NA,0.0765966,NA,0.288007,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
84,13754.6,NA,17664,NA,0.507593,NA,0.0767909,NA,0.302635,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
85,14373.8,NA,17882.7,NA,0.507592,NA,0.0769624,NA,0.31626,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
86,14950.2,NA,18074.4,NA,0.507593,NA,0.0771184,NA,0.328942,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
87,15485.7,NA,18243,NA,0.507592,NA,0.0772618,NA,0.340724,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
88,15981.2,NA,18391.6,NA,0.507593,NA,0.0773919,NA,0.351627,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
89,16437.5,NA,18522.4,NA,0.507593,NA,0.077509,NA,0.361667,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
90,16855.5,NA,18637.5,NA,0.507593,NA,0.0776136,NA,0.370864,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
91,17236.3,NA,18738.7,NA,0.507593,NA,0.0777059,NA,0.379243,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
92,17581.7,NA,18827.6,NA,0.507593,NA,0.0777874,NA,0.386842,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
93,17893.6,NA,18905.7,NA,0.507592,NA,0.0778592,NA,0.393705,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
94,18174.3,NA,18974.1,NA,0.507593,NA,0.0779221,NA,0.399881,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
95,18426.2,NA,19034.2,NA,0.507592,NA,0.0779778,NA,0.405422,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
96,18651.5,NA,19086.8,NA,0.507592,NA,0.0780264,NA,0.41038,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
