"year","lifehistory","iteration","Rest","SigmaR","Fscen","Lyears","Nsamp","Rich","max_grad","variable","estimate","sd"
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",29539.2,957.307
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14871.1,351.871
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.322446,0.00775519
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.086966,0.00275864
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.182148,0.00516058
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
71,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",30177.4,992.667
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14997.1,355.332
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.338891,0.00801096
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0821954,0.00264054
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.186084,0.00536393
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
72,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",30936.8,1028.65
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",15142.8,358.176
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.35667,0.00822434
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0773963,0.00250856
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.190766,0.0055681
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
73,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",31820,1064.98
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",15306.9,360.358
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.375934,0.00838816
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0725669,0.00236394
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.196212,0.00577137
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
74,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",32831.1,1101.39
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",15487.9,361.849
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.396855,0.00849497
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0677055,0.00220813
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.202447,0.00597195
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
75,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",33975.6,1137.58
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",15684.5,362.647
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.419638,0.00853701
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0628095,0.00204274
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.209504,0.0061679
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
76,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",35260,1173.23
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",15895.4,362.768
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.44451,0.0085062
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0578778,0.00186962
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.217424,0.00635716
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
77,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",36692.1,1208.02
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",16119.1,362.253
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.471746,0.00839411
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0529081,0.00169067
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.226255,0.00653754
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
78,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",38281,1241.61
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",16354.4,361.154
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.501663,0.0081919
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0478985,0.00150793
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.236053,0.00670674
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
79,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",40037.4,1273.66
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",16599.8,359.528
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.534634,0.00789012
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0428476,0.00132348
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.246883,0.00686239
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
80,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",41973.2,1303.81
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",16854,357.435
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.534635,0.00770595
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0429248,0.00129547
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.25882,0.00700209
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
81,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",43860.1,1331.52
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",17086.9,355.462
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.534634,0.00753313
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0429922,0.0012687
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.270455,0.00712805
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
82,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",45688.4,1356.77
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",17299.7,353.609
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.534635,0.00737001
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0430497,0.00124298
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.281729,0.00724037
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
83,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",47452.1,1379.48
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",17493.9,351.863
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.534635,0.00721456
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0430989,0.00121816
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.292605,0.00733874
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
84,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",49148.5,1399.53
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",17671.3,350.203
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.534635,0.00706486
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.043142,0.00119412
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.303065,0.0074225
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
85,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
