"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"158","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F1","Selex_ascend",100,-0.0223,0.0331156862745097,1
"159","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F1","Selex_peak",100,-0.0195261904761905,0.0354011904761905,1
"160","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F1","SPR",100,0.167226984927439,0.251836008369996,1
"161","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F1","SSB",100,0.422051175489834,0.51504923165061,1
"162","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F1","SSB0",100,0.0612003823333154,0.18198479684034,1
"163","short_fast","R_biasadjusted","HighSigmaR","L20","N50","F1","Depletion",100,0.191716658206811,0.289713499932795,1
"164","short_fast","R_biasadjusted","HighSigmaR","L20","N50","F1","F",100,-0.159118868047556,0.368219637314373,1
"165","short_fast","R_biasadjusted","HighSigmaR","L20","N50","F1","OFL",100,0.234552128141966,0.446736439388687,1
"166","short_fast","R_biasadjusted","HighSigmaR","L20","N50","F1","Recruit",100,0.335646986632283,0.567633099291889,1
"167","short_fast","R_biasadjusted","HighSigmaR","L20","N50","F1","Selex_ascend",100,0.0079039215686276,0.0251235294117646,1
"168","short_fast","R_biasadjusted","HighSigmaR","L20","N50","F1","Selex_peak",100,0.010152380952381,0.026947619047619,1
"169","short_fast","R_biasadjusted","HighSigmaR","L20","N50","F1","SPR",100,0.101450451442626,0.211535600496944,1
"170","short_fast","R_biasadjusted","HighSigmaR","L20","N50","F1","SSB",100,0.194951950273762,0.419295745039653,1
"171","short_fast","R_biasadjusted","HighSigmaR","L20","N50","F1","SSB0",100,0.000706730509116617,0.149457158830637,1
"172","short_fast","R_biasadjusted","HighSigmaR","L75","N50","F1","Depletion",100,0.120249169122318,0.272335543127813,1
"173","short_fast","R_biasadjusted","HighSigmaR","L75","N50","F1","F",100,-0.0179509188781358,0.285182795988747,1
"174","short_fast","R_biasadjusted","HighSigmaR","L75","N50","F1","OFL",100,0.0216094235889135,0.3473666463464,1
"175","short_fast","R_biasadjusted","HighSigmaR","L75","N50","F1","Recruit",100,0.250715247368933,0.478765691972107,1
"176","short_fast","R_biasadjusted","HighSigmaR","L75","N50","F1","Selex_ascend",100,-0.00215098039215676,0.0162362745098039,1
"177","short_fast","R_biasadjusted","HighSigmaR","L75","N50","F1","Selex_peak",100,0.00159761904761905,0.0193142857142857,1
"178","short_fast","R_biasadjusted","HighSigmaR","L75","N50","F1","SPR",100,0.0141461039525623,0.177393863162552,1
"179","short_fast","R_biasadjusted","HighSigmaR","L75","N50","F1","SSB",100,0.0333242498675293,0.308329522741837,1
"180","short_fast","R_biasadjusted","HighSigmaR","L75","N50","F1","SSB0",100,-0.0326938943894389,0.0978579415318581,1
"181","short_fast","R_unadjusted","HighSigmaR","L1","N50","F1","Depletion",100,-0.516012855696156,0.646239187908312,1
"182","short_fast","R_unadjusted","HighSigmaR","L1","N50","F1","F",100,0.336345856153374,0.969009173470476,1
"183","short_fast","R_unadjusted","HighSigmaR","L1","N50","F1","OFL",100,-0.385360513354184,0.890085672988791,1
"184","short_fast","R_unadjusted","HighSigmaR","L1","N50","F1","Recruit",100,0.327152386149625,1,1
"185","short_fast","R_unadjusted","HighSigmaR","L1","N50","F1","Selex_ascend",100,-0.0618088235294117,0.174900980392157,1
"186","short_fast","R_unadjusted","HighSigmaR","L1","N50","F1","Selex_peak",100,0.0421202380952381,0.26227380952381,1
"187","short_fast","R_unadjusted","HighSigmaR","L1","N50","F1","SPR",100,0.165666788390979,0.512614889395107,1
"188","short_fast","R_unadjusted","HighSigmaR","L1","N50","F1","SSB",100,-0.363515889393255,0.857186998191945,1
"189","short_fast","R_unadjusted","HighSigmaR","L1","N50","F1","SSB0",100,0.333843937672456,0.333843937672456,1
"190","short_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Depletion",100,0.141748062970551,0.30844947967223,1
"191","short_fast","R_unadjusted","HighSigmaR","L10","N50","F1","F",100,-0.413145013922566,0.512362526058576,1
"192","short_fast","R_unadjusted","HighSigmaR","L10","N50","F1","OFL",100,0.651821093657545,0.904893248766191,1
"193","short_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Recruit",100,1.06901767049538,1.06901767049538,1
"194","short_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Selex_ascend",100,-0.0243960784313724,0.0351764705882353,1
"195","short_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Selex_peak",100,-0.0183380952380952,0.0349476190476191,1
"196","short_fast","R_unadjusted","HighSigmaR","L10","N50","F1","SPR",100,0.278487836263411,0.349030939228654,1
